1455,乐昌含笑,Michelia chapensis,乐昌含笑,Michelia chapensis,乐昌含笑,Michelia chapensis
1456,紫花含笑,Michelia crassipes,紫花含笑,Michelia crassipes,紫花含笑,Michelia crassipes
1457,含笑花,Michelia figo,含笑花,Michelia figo,含笑花,Michelia figo
1458,金叶含笑,Michelia foveolata,金叶含笑,Michelia foveolata,金叶含笑,Michelia foveolata
1459,广东含笑,Michelia guangdongensis,广东含笑,Michelia guangdongensis,广东含笑,Michelia guangdongensis
1460,醉香含笑,Michelia macclurei,醉香含笑,Michelia macclurei,醉香含笑,Michelia macclurei
1461,深山含笑,Michelia maudiae,深山含笑,Michelia maudiae,深山含笑,Michelia maudiae
1462,野含笑,Michelia skinneriana,野含笑,Michelia skinneriana,野含笑,Michelia skinneriana
1463,白兰,Michelia × alba,白兰,Michelia × alba,白兰,Michelia × alba
1464,天女花,Oyama sieboldii,天女花,Oyama sieboldii,天女花,Oyama sieboldii
1465,木莲,Manglietia fordiana,木莲,Manglietia fordiana,木莲,Manglietia fordiana
1466,红花木莲,Manglietia insignis,红花木莲,Manglietia insignis,红花木莲,Manglietia insignis
1467,焕镛木,Woonyoungia septentrionalis,焕镛木,Woonyoungia septentrionalis,焕镛木,Woonyoungia septentrionalis
1468,望春玉兰,Yulania biondii,望春玉兰,Yulania biondii,望春玉兰,Yulania biondii
1469,玉兰,Yulania denudata,玉兰,Yulania denudata,玉兰,Yulania denudata
1470,飞黄玉兰,Yulania denudata 'Fei Huang',飞黄玉兰,Yulania denudata 'Fei Huang',None,None
1471,紫玉兰,Yulania liliiflora,紫玉兰,Yulania liliiflora,紫玉兰,Yulania liliiflora
1472,星花玉兰,Yulania stellata,星花玉兰,Yulania stellata,星花玉兰,Yulania stellata
1473,宝华玉兰,Yulania zenii,宝华玉兰,Yulania zenii,宝华玉兰,Yulania zenii
1474,二乔玉兰,Yulania × soulangeana,二乔玉兰,Yulania × soulangeana,None,None
1475,盖裂木,Talauma hodgsonii,盖裂木,Talauma hodgsonii,盖裂木,Talauma hodgsonii
1476,香港木兰,Lirianthe championii,香港木兰,Lirianthe championii,香港木兰,Lirianthe championii
1477,夜香木兰,Lirianthe coco,夜香木兰,Lirianthe coco,夜香木兰,Lirianthe coco
1478,鹅掌楸,Liriodendron chinense,鹅掌楸,Liriodendron chinense,鹅掌楸,Liriodendron chinense
1479,北美鹅掌楸,Liriodendron tulipifera,北美鹅掌楸,Liriodendron tulipifera,北美鹅掌楸,Liriodendron tulipifera
1480,丁香属,Syringa,丁香属,Syringa,None,None
1481,蓝丁香,Syringa meyeri,蓝丁香,Syringa meyeri,None,Syringa meyeri
1482,紫丁香,Syringa oblata,紫丁香,Syringa oblata,紫丁香,Syringa oblata
1483,巧玲花,Syringa pubescens,巧玲花,Syringa pubescens,巧玲花,Syringa pubescens
1484,暴马丁香,Syringa reticulata subsp. amurensis,暴马丁香,Syringa reticulata subsp. amurensis,暴马丁香,Syringa reticulata subsp. amurensis
1485,北京丁香,Syringa reticulata subsp. pekinensis,北京丁香,Syringa reticulata subsp. pekinensis,北京丁香,Syringa reticulata subsp. pekinensis
1486,金园丁香,Syringa reticulata subsp. pekinensis 'Jinyuan',金园丁香,Syringa reticulata subsp. pekinensis 'Jinyuan',None,None
1487,欧丁香,Syringa vulgaris,欧丁香,Syringa vulgaris,None,None
1488,云南丁香,Syringa yunnanensis,云南丁香,Syringa yunnanensis,云南丁香,Syringa yunnanensis
1489,花叶丁香,Syringa × persica,花叶丁香,Syringa × persica,None,None
1490,女贞,Ligustrum lucidum,女贞,Ligustrum lucidum,女贞,Ligustrum lucidum
1491,水蜡,Ligustrum obtusifolium,水蜡,Ligustrum obtusifolium,水蜡树,Ligustrum obtusifolium
1492,小叶女贞,Ligustrum quihoui,小叶女贞,Ligustrum quihoui,小叶女贞,Ligustrum quihoui
1493,小蜡,Ligustrum sinense,小蜡,Ligustrum sinense,小蜡,Ligustrum sinense
1494,金叶女贞,Ligustrum × vicaryi,金叶女贞,Ligustrum × vicaryi,None,None
1495,红柄木樨,Osmanthus armatus,红柄木樨,Osmanthus armatus,红柄木樨,Osmanthus armatus
1496,木樨,Osmanthus fragrans,木樨,Osmanthus fragrans,木樨,Osmanthus fragrans
1497,木樨榄,Olea europaea,木樨榄,Olea europaea,木樨榄,Olea europaea
1498,白蜡树,Fraxinus chinensis,白蜡树,Fraxinus chinensis,白蜡树,Fraxinus chinensis
1499,美国红梣,Fraxinus pennsylvanica,美国红梣,Fraxinus pennsylvanica,美国红梣,Fraxinus pennsylvanica
1500,庐山梣,Fraxinus sieboldiana,庐山梣,Fraxinus sieboldiana,庐山梣,Fraxinus sieboldiana
1501,流苏树,Chionanthus retusus,流苏树,Chionanthus retusus,流苏树,Chionanthus retusus
1502,扭肚藤,Jasminum elongatum,扭肚藤,Jasminum elongatum,扭肚藤,Jasminum elongatum
1503,探春花,Jasminum floridum,探春花,Jasminum floridum,None,Jasminum floridum
1504,素馨花,Jasminum grandiflorum,素馨花,Jasminum grandiflorum,素馨花,Jasminum grandiflorum
1505,矮探春,Jasminum humile,矮探春,Jasminum humile,None,None
1506,清香藤,Jasminum lanceolaria,清香藤,Jasminum lanceolaria,None,None
1507,野迎春,Jasminum mesnyi,野迎春,Jasminum mesnyi,野迎春,Jasminum mesnyi
1508,毛茉莉,Jasminum multiflorum,毛茉莉,Jasminum multiflorum,毛茉莉,Jasminum multiflorum
1509,青藤仔,Jasminum nervosum,青藤仔,Jasminum nervosum,青藤仔,Jasminum nervosum
1510,迎春花,Jasminum nudiflorum,迎春花,Jasminum nudiflorum,迎春花,Jasminum nudiflorum
1511,浓香茉莉,Jasminum odoratissimum,浓香茉莉,Jasminum odoratissimum,None,None
1512,素方花,Jasminum officinale,素方花,Jasminum officinale,None,None
1513,厚叶素馨,Jasminum pentaneurum,厚叶素馨,Jasminum pentaneurum,厚叶素馨,Jasminum pentaneurum
1514,多花素馨,Jasminum polyanthum,多花素馨,Jasminum polyanthum,多花素馨,Jasminum polyanthum
1515,茉莉花,Jasminum sambac,茉莉花,Jasminum sambac,茉莉花,Jasminum sambac
1516,华素馨,Jasminum sinense,华素馨,Jasminum sinense,华素馨,Jasminum sinense
1517,滇素馨,Jasminum subhumile,滇素馨,Jasminum subhumile,None,Jasminum subhumile
1518,连翘,Forsythia suspensa,连翘,Forsythia suspensa,连翘,Forsythia suspensa
1519,金钟花,Forsythia viridissima,金钟花,Forsythia viridissima,金钟花,Forsythia viridissima
1520,雪柳,Fontanesia phillyreoides subsp. fortunei,雪柳,Fontanesia phillyreoides subsp. fortunei,None,Fontanesia phillyreoides subsp. fortunei
1521,黑木耳,,None,None,None,None
1522,问荆,Equisetum arvense,问荆,Equisetum arvense,问荆,Equisetum arvense
1523,木贼,Equisetum hyemale,木贼,Equisetum hyemale,木贼,Equisetum hyemale
1524,节节草,Equisetum ramosissimum,节节草,Equisetum ramosissimum,节节草,Equisetum ramosissimum
1525,笔管草,Equisetum ramosissimum subsp. debile,笔管草,Equisetum ramosissimum subsp. debile,笔管草,Equisetum ramosissimum subsp. debile
1526,木通,Akebia quinata,木通,Akebia quinata,木通,Akebia quinata
1527,三叶木通,Akebia trifoliata,三叶木通,Akebia trifoliata,三叶木通,Akebia trifoliata
1528,野木瓜,Stauntonia chinensis,野木瓜,Stauntonia chinensis,野木瓜,Stauntonia chinensis
1529,尾叶那藤,Stauntonia obovatifoliola subsp. urophylla,尾叶那藤,Stauntonia obovatifoliola subsp. urophylla,尾叶那藤,Stauntonia obovatifoliola subsp. urophylla
1530,杜仲,Eucommia ulmoides,杜仲,Eucommia ulmoides,杜仲,Eucommia ulmoides
1531,长芒杜英,Elaeocarpus apiculatus,长芒杜英,Elaeocarpus apiculatus,None,Elaeocarpus apiculatus
1532,杜英,Elaeocarpus decipiens,杜英,Elaeocarpus decipiens,杜英,Elaeocarpus decipiens
1533,秃瓣杜英,Elaeocarpus glabripetalus,秃瓣杜英,Elaeocarpus glabripetalus,秃瓣杜英,Elaeocarpus glabripetalus
1534,水石榕,Elaeocarpus hainanensis,水石榕,Elaeocarpus hainanensis,水石榕,Elaeocarpus hainanensis
1535,锡兰杜英,Elaeocarpus serratus,锡兰杜英,Elaeocarpus serratus,锡兰榄,Elaeocarpus serratus
1536,猴欢喜,Sloanea sinensis,猴欢喜,Sloanea sinensis,猴欢喜,Sloanea sinensis
1537,球果假沙晶兰,Monotropastrum humile,球果假沙晶兰,Monotropastrum humile,球果假沙晶兰,Monotropastrum humile
1538,布纹吊钟花,Enkianthus campanulatus,布纹吊钟花,Enkianthus campanulatus,None,None
1539,灯笼树,Enkianthus chinensis,灯笼树,Enkianthus chinensis,灯笼树,Enkianthus chinensis
1540,毛叶吊钟花,Enkianthus deflexus,毛叶吊钟花,Enkianthus deflexus,毛叶吊钟花,Enkianthus deflexus
1541,吊钟花,Enkianthus quinqueflorus,吊钟花,Enkianthus quinqueflorus,吊钟花,Enkianthus quinqueflorus
1542,齿缘吊钟花,Enkianthus serrulatus,齿缘吊钟花,Enkianthus serrulatus,齿缘吊钟花,Enkianthus serrulatus
1543,<某种>,Chimaphila maculata,斑点喜冬草,Chimaphila maculata,None,None
1544,山月桂,Kalmia latifolia,山月桂,Kalmia latifolia,None,None
1545,岩须,Cassiope selaginoides,岩须,Cassiope selaginoides,岩须,Cassiope selaginoides
1546,杉叶杜,Diplarche multiflora,杉叶杜,Diplarche multiflora,杉叶杜,Diplarche multiflora
1547,银叶杜鹃,Rhododendron argyrophyllum,银叶杜鹃,Rhododendron argyrophyllum,银叶杜鹃,Rhododendron argyrophyllum
1548,腺萼马银花,Rhododendron bachii,腺萼马银花,Rhododendron bachii,None,Rhododendron bachii
1549,弯柱杜鹃,Rhododendron campylogynum,弯柱杜鹃,Rhododendron campylogynum,弯柱杜鹃,Rhododendron campylogynum
1550,头花杜鹃,Rhododendron capitatum,头花杜鹃,Rhododendron capitatum,头花杜鹃,Rhododendron capitatum
1551,刺毛杜鹃,Rhododendron championiae,刺毛杜鹃,Rhododendron championiae,刺毛杜鹃,Rhododendron championiae
1552,藏布杜鹃,Rhododendron charitopes subsp. tsangpoense,藏布杜鹃,Rhododendron charitopes subsp. tsangpoense,藏布杜鹃,Rhododendron charitopes subsp. tsangpoense
1553,龙岩杜鹃,Rhododendron florulentum,龙岩杜鹃,Rhododendron florulentum,None,Rhododendron florulentum
1554,白马银花,Rhododendron hongkongense,白马银花,Rhododendron hongkongense,白马银花,Rhododendron hongkongense
1555,广东杜鹃,Rhododendron kwangtungense,广东杜鹃,Rhododendron kwangtungense,None,Rhododendron kwangtungense
1556,鹿角杜鹃,Rhododendron latoucheae,鹿角杜鹃,Rhododendron latoucheae,鹿角杜鹃,Rhododendron latoucheae
1557,鳞腺杜鹃,Rhododendron lepidotum,鳞腺杜鹃,Rhododendron lepidotum,鳞腺杜鹃,Rhododendron lepidotum
1558,黄山杜鹃,Rhododendron maculiferum subsp. anwheiense,黄山杜鹃,Rhododendron maculiferum subsp. anwheiense,None,None
1559,照山白,Rhododendron micranthum,照山白,Rhododendron micranthum,照山白,Rhododendron micranthum
1560,羊踯躅,Rhododendron molle,羊踯躅,Rhododendron molle,羊踯躅,Rhododendron molle
1561,白花杜鹃,Rhododendron mucronatum,白花杜鹃,Rhododendron mucronatum,白花杜鹃,Rhododendron mucronatum
1562,山光杜鹃,Rhododendron oreodoxa,山光杜鹃,Rhododendron oreodoxa,山光杜鹃,Rhododendron oreodoxa
1563,马银花,Rhododendron ovatum,马银花,Rhododendron ovatum,马银花,Rhododendron ovatum
1564,乳源杜鹃,Rhododendron rhuyuenense,乳源杜鹃,Rhododendron rhuyuenense,乳源杜鹃,Rhododendron rhuyuenense
1565,溪畔杜鹃,Rhododendron rivulare,溪畔杜鹃,Rhododendron rivulare,None,Rhododendron rivulare
1566,毛果杜鹃,Rhododendron seniavinii,毛果杜鹃,Rhododendron seniavinii,毛果杜鹃,Rhododendron seniavinii
1567,猴头杜鹃,Rhododendron simiarum,猴头杜鹃,Rhododendron simiarum,猴头杜鹃,Rhododendron simiarum
1568,杜鹃,Rhododendron simsii,杜鹃,Rhododendron simsii,杜鹃,Rhododendron simsii
1569,长蕊杜鹃,Rhododendron stamineum,长蕊杜鹃,Rhododendron stamineum,长蕊杜鹃,Rhododendron stamineum
1570,云南杜鹃,Rhododendron yunnanense,云南杜鹃,Rhododendron yunnanense,云南杜鹃,Rhododendron yunnanense
1571,锦绣杜鹃,Rhododendron × pulchrum,锦绣杜鹃,Rhododendron × pulchrum,锦绣杜鹃,Rhododendron × pulchrum
1572,<某种>,Pterospora andromedea,松滴兰,Pterospora andromedea,None,None
1573,缅甸树萝卜,Agapetes burmanica,缅甸树萝卜,Agapetes burmanica,缅甸树萝卜,Agapetes burmanica
1574,灯笼花,Agapetes lacei,灯笼花,Agapetes lacei,灯笼花,Agapetes lacei
1575,松下兰,Monotropa hypopitys,松下兰,Monotropa hypopitys,松下兰,Monotropa hypopitys
1576,水晶兰,Monotropa uniflora,水晶兰,Monotropa uniflora,水晶兰,Monotropa uniflora
1577,独丽花,Moneses uniflora,独丽花,Moneses uniflora,独丽花,Moneses uniflora
1578,毛果珍珠花,Lyonia ovalifolia var. hebecarpa,毛果珍珠花,Lyonia ovalifolia var. hebecarpa,毛果珍珠花,Lyonia ovalifolia var. hebecarpa
1579,平铺白珠树,Gaultheria procumbens,平铺白珠树,Gaultheria procumbens,None,None
1580,<某种>,Gaultheria shallon,沙龙白珠,Gaultheria shallon,None,None
1581,刺毛白珠,Gaultheria trichophylla,刺毛白珠,Gaultheria trichophylla,刺毛白珠,Gaultheria trichophylla
1582,<某种>,Arbutus menziesii,美国草莓树,Arbutus menziesii,None,None
1583,<某种>,Sarcodes sanguinea,血晶兰,Sarcodes sanguinea,None,None
1584,南烛,Vaccinium bracteatum,南烛,Vaccinium bracteatum,南烛,Vaccinium bracteatum
1585,高丛越橘,Vaccinium corymbosum,高丛越橘,Vaccinium corymbosum,None,None
1586,大果越橘,Vaccinium macrocarpon,大果越橘,Vaccinium macrocarpon,None,None
1587,江南越橘,Vaccinium mandarinorum,江南越橘,Vaccinium mandarinorum,江南越橘,Vaccinium mandarinorum
1588,<某种>,Vaccinium ovatum,卵叶越橘,Vaccinium ovatum,None,None
1589,笃斯越橘,Vaccinium uliginosum,笃斯越橘,Vaccinium uliginosum,笃斯越橘,Vaccinium uliginosum
1590,美丽马醉木,Pieris formosa,美丽马醉木,Pieris formosa,美丽马醉木,Pieris formosa
1591,马醉木,Pieris japonica,马醉木,Pieris japonica,马醉木,Pieris japonica
1592,鹿蹄草,Pyrola calliantha,鹿蹄草,Pyrola calliantha,鹿蹄草,Pyrola calliantha
1593,红花天料木,Homalium ceylanicum,红花天料木,Homalium ceylanicum,斯里兰卡天料木,Homalium ceylanicum
1594,天料木,Homalium cochinchinense,天料木,Homalium cochinchinense,天料木,Homalium cochinchinense
1595,山桐子,Idesia polycarpa,山桐子,Idesia polycarpa,山桐子,Idesia polycarpa
1596,银白杨,Populus alba,银白杨,Populus alba,银白杨,Populus alba
1597,美洲黑杨,Populus deltoides,美洲黑杨,Populus deltoides,None,None
1598,杨树,Populus simonii var. przewalskii,杨树,Populus simonii var. przewalskii,None,Populus simonii var. przewalskii
1599,柳属,Salix,柳属,Salix,None,None
1600,杞柳,Salix integra,杞柳,Salix integra,杞柳,Salix integra
1601,彩叶杞柳,Salix integra 'Hakuro Nishiki',彩叶杞柳,Salix integra 'Hakuro Nishiki',None,None
1602,皂柳,Salix wallichiana,皂柳,Salix wallichiana,皂柳,Salix wallichiana
1603,栀子皮,Itoa orientalis,栀子皮,Itoa orientalis,栀子皮,Itoa orientalis
1604,爪哇脚骨脆,Casearia velutina,爪哇脚骨脆,Casearia velutina,爪哇脚骨脆,Casearia velutina
1605,杨梅,Myrica rubra,杨梅,Myrica rubra,None,Myrica rubra
1606,欧洲云杉,Picea abies,欧洲云杉,Picea abies,欧洲云杉,Picea abies
1607,林芝云杉,Picea likiangensis var. linzhiensis,林芝云杉,Picea likiangensis var. linzhiensis,林芝云杉,Picea likiangensis var. linzhiensis
1608,<某种>,Abies balsamea,香脂冷杉,Abies balsamea,None,None
1609,赤松,Pinus densiflora,赤松,Pinus densiflora,赤松,Pinus densiflora
1610,马尾松,Pinus massoniana,马尾松,Pinus massoniana,马尾松,Pinus massoniana
1611,长叶松,Pinus palustris,长叶松,Pinus palustris,长叶松,Pinus palustris
1612,日本五针松,Pinus parviflora,日本五针松,Pinus parviflora,日本五针松,Pinus parviflora
1613,西黄松,Pinus ponderosa,西黄松,Pinus ponderosa,西黄松,Pinus ponderosa
1614,北美乔松,Pinus strobus,北美乔松,Pinus strobus,北美乔松,Pinus strobus
1615,欧洲赤松,Pinus sylvestris,欧洲赤松,Pinus sylvestris,欧洲赤松,Pinus sylvestris
1616,火炬松,Pinus taeda,火炬松,Pinus taeda,火炬松,Pinus taeda
1617,落叶松,Larix gmelinii,落叶松,Larix gmelinii,落叶松,Larix gmelinii
1618,日本落叶松,Larix kaempferi,日本落叶松,Larix kaempferi,日本落叶松,Larix kaempferi
1619,金钱松,Pseudolarix amabilis,金钱松,Pseudolarix amabilis,金钱松,Pseudolarix amabilis
1620,加拿大铁杉,Tsuga canadensis,加拿大铁杉,Tsuga canadensis,None,None
1621,花旗松,Pseudotsuga menziesii,花旗松,Pseudotsuga menziesii,花旗松,Pseudotsuga menziesii
1622,侧柏,Platycladus orientalis,侧柏,Platycladus orientalis,侧柏,Platycladus orientalis
1623,圆柏,Juniperus chinensis,圆柏,Juniperus chinensis,圆柏,Juniperus chinensis
1624,欧洲刺柏,Juniperus communis,欧洲刺柏,Juniperus communis,欧洲刺柏,Juniperus communis
1625,北美圆柏,Juniperus virginiana,北美圆柏,Juniperus virginiana,北美圆柏,Juniperus virginiana
1626,北美红杉,Sequoia sempervirens,北美红杉,Sequoia sempervirens,北美红杉,Sequoia sempervirens
1627,北美香柏,Thuja occidentalis,北美香柏,Thuja occidentalis,北美香柏,Thuja occidentalis
1628,落羽杉,Taxodium distichum,落羽杉,Taxodium distichum,落羽杉,Taxodium distichum
1629,墨西哥落羽杉,Taxodium mucronatum,墨西哥落羽杉,Taxodium mucronatum,墨西哥落羽杉,Taxodium mucronatum
1630,水龙,Ludwigia adscendens,水龙,Ludwigia adscendens,水龙,Ludwigia adscendens
1631,毛草龙,Ludwigia octovalvis,毛草龙,Ludwigia octovalvis,毛草龙,Ludwigia octovalvis
1632,黄花水龙,Ludwigia peploides subsp. stipulacea,黄花水龙,Ludwigia peploides subsp. stipulacea,黄花水龙,Ludwigia peploides subsp. stipulacea
1633,菱叶丁香蓼,Ludwigia sedioides,菱叶丁香蓼,Ludwigia sedioides,None,None
1634,古代稀,Clarkia amoena,古代稀,Clarkia amoena,None,None
1635,<某种>,Clarkia unguiculata,有爪仙女扇,Clarkia unguiculata,None,None
1636,倒挂金钟,Fuchsia hybrida,倒挂金钟,Fuchsia hybrida,倒挂金钟,Fuchsia hybrida
1637,山桃草,Gaura lindheimeri,山桃草,Gaura lindheimeri,山桃草,Gaura lindheimeri
1638,小花山桃草,Gaura parviflora,小花山桃草,Gaura parviflora,小花山桃草,Gaura parviflora
1639,月见草&黄花月见草,Oenothera biennis&glazioviana,None,None,None,None
1640,海边月见草,Oenothera drummondii,海边月见草,Oenothera drummondii,海边月见草,Oenothera drummondii
1641,裂叶月见草,Oenothera laciniata,裂叶月见草,Oenothera laciniata,裂叶月见草,Oenothera laciniata
1642,长果月见草,Oenothera macrocarpa,长果月见草,Oenothera macrocarpa,None,None
1643,粉花月见草,Oenothera rosea,粉花月见草,Oenothera rosea,粉花月见草,Oenothera rosea
1644,美丽月见草,Oenothera speciosa,美丽月见草,Oenothera speciosa,None,None
1645,四翅月见草,Oenothera tetraptera,四翅月见草,Oenothera tetraptera,四翅月见草,Oenothera tetraptera
1646,柳兰,Chamerion angustifolium,柳兰,Chamerion angustifolium,柳兰,Chamerion angustifolium
1647,<某种>,Epilobium canum,None,Epilobium canum,None,None
1648,柳叶菜,Epilobium hirsutum,柳叶菜,Epilobium hirsutum,柳叶菜,Epilobium hirsutum
1649,长籽柳叶菜,Epilobium pyrricholophum,长籽柳叶菜,Epilobium pyrricholophum,长籽柳叶菜,Epilobium pyrricholophum
